id,title,abstract,authors,keywords,organization_affiliated
3572fb31f87d424dae3781c62840fbca,SETD2 mutation in renal clear cell carcinoma suppress autophagy via regulation of ATG12,"Inactivating mutations in the SETD2 gene, encoding for a nonredundant histone H3 methyltransferase and regulator of transcription, is a frequent molecular feature in clear cell renal cell carcinomas (ccRCC). SETD2 deficiency is associated with recurrence of ccRCC and bears low prognostic values. Targeting autophagy, a conserved catabolic process with critical functions in maintenance of cellular homeostasis and cell conservation under stress condition, is emerging as a potential therapeutic strategy to combat ccRCC. Epigeneticsbased pathways are now appreciated as key components in the regulation of autophagy. However, whether loss of function in the SETD2 histone modifying enzyme occurring in ccRCC cells may impact on their ability to undergo autophagy remained to be explored. Here, we report that SETD2 deficiency in RCC cells is associated with the aberrant accumulation of both free ATG12 and of an additional ATG12containing complex, distinct from the ATG5ATG12 complex. Rescue of SETD2 functions in the SETD2 deficiency in RCC cells, or reduction of SETD2 expression level in RCC cells wild type for this enzyme, demonstrates that SETD2 deficiency in RCC is directly involved in the acquisition of these alterations in the autophagic process. Furthermore, we revealed that deficiency in SETD2, known regulator of alternative splicing, is associated with increased expression of a short ATG12 spliced isoform at the depend of the canonical long ATG12 isoform in RCC cells. The defect in the ATG12dependent conjugation system was found to be associated with a decrease autophagic flux, in accord with the role for this ubiquitinlike protein conjugation system in autophagosome formation and expansion. Finally, we report that SETD2 and ATG12 gene expression levels are associated with favorable respective unfavorable prognosis in ccRCC patients. Collectively, our findings bring further argument for considering the SETD2 gene status of ccRCC tumors, when therapeutic interventions, such as targeting the autophagic process, are considered to combat these kidney cancers.",Patricia GonzalezRodriguez; Pinelopi EngskogVlachos; Hanzhao Zhang; AdrianaNatalia Murgoci; Ioannis Zerdes; Bertrand Joseph,Autophagy; Cancer genetics,"Institute of Environmental Medicine, Toxicology Unit, Karolinska Institutet, Stockholm, Sweden; Institute of Environmental Medicine, Toxicology Unit, Karolinska Institutet, Stockholm, Sweden; Institute of Environmental Medicine, Toxicology Unit, Karolinska Institutet, Stockholm, Sweden; Department of Neuroscience, Uppsala University, Uppsala, Sweden; Institute of Environmental Medicine, Toxicology Unit, Karolinska Institutet, Stockholm, Sweden; Department of OncologyPathology, Karolinska Institutet, Stockholm, Sweden; Institute of Environmental Medicine, Toxicology Unit, Karolinska Institutet, Stockholm, Sweden"
5cc7baed7d0f463abae47d335b3e3cbd,Structural changes in chitin through nanofibrillation by highpressure homogenization in water,"Chitin nanofiber was prepared from purified crab shell chitin by repeated highpressure homogenization in water. The chitin nanofiberwater dispersion thus prepared was viscous and translucent, and maintained a stable dispersion at room temperature for several months. AFM images showed that the chitin nanofibers had heterogeneous network structures with widths ranging from several nanometers to several tens of nanometers. Some kinks and twisted structures were also observed in the AFM images. Xray diffraction patterns showed that both the crystallinity index and crystal width of the original alphachitin decreased with nanofibrillation. Solidstate 13CNMR spectra showed that the chemical shifts of all carbons were unchanged before and after nanofibrillation, and that all C6OH groups had the gauchegauche conformation irrespective of the crystalline fibril surfaces and insides. The degree of Nacetylation increased from 0.83 to 0.98, which was probably due to C2NH2 groups present in the original chitin being partially removed during highpressure homogenization in water. The original chitin and chitin nanofiber were dissolved in 8% LiClDMAc, and the solutions after dilution to 1% LiClDMAc were subjected to sizeexclusion chromatography combined with multiangle laserlight scattering to determine their molar masses and molar mass distributions. The weightaverage molar mass (Mw) value of the original chitin was 271,200 (degree of polymerization DP] ~1340). The Mw value of the chitin nanofiber was 165,500 (DP 820), showing that the DP of the original chitin decreased by 40% through the nanofibrillation in water to form the chitin nanofiber. Chitin nanofibers were prepared from purified crabshell chitin particles by repeated highpressure homogenization in water. AFM images showed that the chitin nanofibers had heterogeneous network structures. Xray diffraction patterns showed that both the crystallinity index and crystal width of the original chitin decreased by nanofibrillation. Solidstate 13CNMR spectra showed that all C6OH groups had the gauchegauche conformation. The degree of Nacetylation increased from 0.83 to 0.98 by nanofibrillation, while the weightaverage molar masses of the original chitin and chitin nanofibers were 271,200 and 165,500, respectively. 
              
                
                  
                
              
            ",Yuko Ono; Kota Ogura; Yuto Kaku; Shuji Fujisawa; Akira Isogai,Nanoscale materials,"Department of Biomaterial Sciences, The University of Tokyo, Bunkyoku, Japan; Cooperate Planning Division, Sugino, Co., Ltd., Uozu, Japan; Department of Biomaterial Sciences, The University of Tokyo, Bunkyoku, Japan; Department of Biomaterial Sciences, The University of Tokyo, Bunkyoku, Japan; Department of Biomaterial Sciences, The University of Tokyo, Bunkyoku, Japan"
2e77483b7ef847a28fe093b50da830ed,Prevalence of Iron deficiency in Lebanese schoolchildren,"The prevalence of iron deficiency in the Lebanese pediatric population is unknown. The aim of this study is to estimate this prevalence in Lebanese schoolchildren and to assess the relation between iron status and related factors. A total of 903 children aged 818 years (466 boys and 437 girls) were included in the study. Recruitment was done from ten schools with different SES levels and located in the Great Beirut and Mount Lebanon areas. Serum ferritin was measured in all participants and testosterone was measured only in boys using Immulite chemiluminescent assays. For the entire sample, the median serum ferritin concentration was 30.0 19.844.8] ngmL and the prevalence of iron deficiency (ferritin  15 ngmL) was 14.2%. Iron deficiency was higher in girls compared with boys (respectively, 20.8% and 7.9%). This prevalence varied with the SES (respectively, 11.6%, 11.9%, and 16.8% in high, middle, and low SES, p  0.09). Iron deficiency increased with age (9.5%, 15.7%, and 17.5%, respectively, for the age groups 811, 1214, and 1518, p  0.014) and did not differ between normal, overweight, and obese groups (p  0.07). In boys, a significant positive correlation was observed between ferritin and total testosterone (rho  0.150, p  0.001). The prevalence of iron deficiency is relatively low in Lebanon. Younger boys, menstruating girls, and children from low SES are more prone to iron deficiency, while BMI has no impact.",Ralph El Khoury; Ghassan Sleilaty; MarieHelene GannageYared,Health care; Paediatrics,"Department of Endocrinology, Faculty of Medicine, SaintJoseph University, Beirut, Lebanon; Department of Biostatistics and Clinical Research Center, Faculty of Medicine, SaintJoseph University, Beirut, Lebanon; Department of Endocrinology, Faculty of Medicine, SaintJoseph University, Beirut, Lebanon"
f0da69a46b8d49ceac17b517b01f387d,The genetic history of France,"The study of the genetic structure of different countries within Europe has provided significant insights into their demographic history and population structure. Although France occupies a particular location at the western part of Europe and at the crossroads of migration routes, few population genetic studies have been conducted so far with genomewide data. In this study, we analyzed SNPchip genetic data from 2184 individuals born in France who were enrolled in two independent population cohorts. Using FineSTRUCTURE, six different genetic clusters of individuals were found that were very consistent between the two cohorts. These clusters correspond closely to geographic, historical, and linguistic divisions of France, and contain different proportions of ancestry from Stone and Bronze Age populations. By modeling the relationship between genetics and geography using EEMS, we were able to detect gene flow barriers that are similar across the two cohorts and correspond to major rivers and mountain ranges. Estimations of effective population sizes also revealed very similar patterns in both cohorts with a rapid increase of effective population sizes over the last 150 generations similar to other European countries. A marked bottleneck is also consistently seen in the two datasets starting in the 14th century when the Black Death raged in Europe. In conclusion, by performing the first exhaustive study of the genetic structure of France, we fill a gap in genetic studies of Europe that will be useful to medical geneticists, historians, and archeologists.",Aude Saint Pierre; Joanna Giemza; Isabel Alves; Matilde Karakachoff; Marinna Gaudin; Philippe Amouyel; JeanFrancois Dartigues; Christophe Tzourio; Martial Monteil; Pilar Galan; Serge Hercberg; Iain Mathieson; Richard Redon; Emmanuelle Genin; Christian Dina,Genetics; Population genetics,"Univ Brest, Inserm, EFS, CHU Brest, UMR 1078, GGB, Brest, France; Universite de Nantes, CHU Nantes, CNRS, INSERM, l'institut du thorax, F44000, Nantes, France; Universite de Nantes, CHU Nantes, CNRS, INSERM, l'institut du thorax, F44000, Nantes, France; Universite de Nantes, CHU Nantes, CNRS, INSERM, l'institut du thorax, F44000, Nantes, France; Universite de Nantes, CHU Nantes, CNRS, INSERM, l'institut du thorax, F44000, Nantes, France; Univ. Lille, Inserm, CHU Lille University Hospital, Institut Pasteur de Lille, LabEx DISTALZUMR1167  RIDAGERisk factors and molecular determinants of agingrelated, Lille, France; Univ. Bordeaux, Inserm, Bordeaux Population Health Research Center, UMR 1219, CHU Bordeaux, Bordeaux, France; Univ. Bordeaux, Inserm, Bordeaux Population Health Research Center, UMR 1219, CHU Bordeaux, Bordeaux, France; Universite de Nantes, UMR 6566 CReAAH, LARA, Nantes, France; Universite Paris 13, Equipe de Recherche en Epidemiologie Nutritionnelle, Centre de Recherche en Epidemiologie et Statistiques, Inserm (U1153), Inra (U1125), Cnam, COMUE Sorbonne Paris Cite, Bobigny, France; Universite Paris 13, Equipe de Recherche en Epidemiologie Nutritionnelle, Centre de Recherche en Epidemiologie et Statistiques, Inserm (U1153), Inra (U1125), Cnam, COMUE Sorbonne Paris Cite, Bobigny, France; Department of Genetics, Perelman School of Medicine, University of Pennsylvania, Philadelphia, USA; Universite de Nantes, CHU Nantes, CNRS, INSERM, l'institut du thorax, F44000, Nantes, France; Univ Brest, Inserm, EFS, CHU Brest, UMR 1078, GGB, Brest, France; Universite de Nantes, CHU Nantes, CNRS, INSERM, l'institut du thorax, F44000, Nantes, France"
fabdd2c1cfcc463083277d296536936a,The morbid genome of ciliopathies: an update,"Ciliopathies are highly heterogeneous clinical disorders of the primary cilium. We aim to characterize a large cohort of ciliopathies phenotypically and molecularly. Detailed phenotypic and genomic analysis of patients with ciliopathies, and functional characterization of novel candidate genes. In this study, we describe 125 families with ciliopathies and show that deleterious variants in previously reported genes, including cryptic splicing variants, account for 87% of cases. Additionally, we further support a number of previously reported candidate genes (BBIP1, MAPKBP1, PDE6D, and WDPCP), and propose nine novel candidate genes (CCDC67, CCDC96, CCDC172, CEP295, FAM166B, LRRC34, TMEM17, TTC6, and TTC23), three of which (LRRC34, TTC6, and TTC23) are supported by functional assays that we performed on available patientderived fibroblasts. From a phenotypic perspective, we expand the phenomenon of allelism that characterizes ciliopathies by describing novel associations including WDR19related Stargardt disease and SCLT1 and CEP164related BardetBiedl syndrome. In this cohort of phenotypically and molecularly characterized ciliopathies, we draw important lessons that inform the clinical management and the diagnostics of this class of disorders as well as their basic biology.",Hanan E. Shamseldin; Ranad Shaheen; Nour Ewida; Dalal K. Bubshait; Hisham Alkuraya; Elham Almardawi; Ali Howaidi; Yasser Sabr; Ebtesam M. Abdalla; Abdullah Y. Alfaifi; Jameel Mohammed Alghamdi; Afaf Alsagheir; Ahmed Alfares; Heba Morsy; Maged H. Hussein; Mohammad A. AlMuhaizea; Mohammad Shagrani; Essam Al Sabban; Mustafa A. Salih; Neama Meriki; Rubina Khan; Maisoon Almugbel; Alya Qari; Maha Tulba; Mohammed Mahnashi; Khalid Alhazmi; Abrar K. Alsalamah; Sawsan R. Nowilaty; Amal Alhashem; Mais Hashem; Firdous Abdulwahab; Niema Ibrahim; Tarfa Alshidi; Eman AlObeid; Mona M. Alenazi; Hamad Alzaidan; Zuhair Rahbeeni; Mohammed AlOwain; Sameera Sogaty; Mohammed Zain Seidahmed; Fowzan S. Alkuraya,"Biomedicine, general; Human Genetics; Laboratory Medicine","Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Pediatrics, College of Medicine, Imam Abdulrahman Bin Faisal University, Dammam, Saudi Arabia; Department of Ophthalmology, Specialized Medical Center Hospital, Riyadh, Saudi Arabia; Department of Obstetrics and Gynecology, Security Forces Hospital, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Deparment of Obstetrics and Gynecology, College of Medicine, King Saud University, Riyadh, Saudi Arabia; Human Genetics Department, Medical Research Institute, Alexandria University, Alexandria, Egypt; Department of Pediatrics, Security Forces Hospital, Riyadh, Saudi Arabia; Department of Pediatrics, College of Medicine, AlBaha University, AlBaha, Saudi Arabia; Endocrinology Section, Department of Pediatrics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Pediatrics, Prince Sultan Military Medical City, Riyadh, Saudi Arabia; Human Genetics Department, Medical Research Institute, Alexandria University, Alexandria, Egypt; Nephrology Section, Department of Medicine, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Neuroscience, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Organ Transplant Center, King Faisal Specialist Hospital and Research Center, and College of Medicine, Alfaisal University, Riyadh, Saudi Arabia; Nephrology Section, Department of Pediatrics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Division of Pediatric Neurology, College of Medicine, King Saud University, Riyadh, Saudi Arabia; Department of Obstetrics and Gynecology, Security Forces Hospital, Riyadh, Saudi Arabia; Depatment of Obstetrics and Gynecology, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Depatment of Obstetrics and Gynecology, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Medical Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Depatment of Obstetrics and Gynecology, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Divison of Genetics, Department of General Pediatrics, King Fahad Central Hospital, Jazan, Saudi Arabia; Divison of Genetics, Department of General Pediatrics, King Fahad Central Hospital, Jazan, Saudi Arabia; Vitreoretinal Division, King Khaled Eye Specialist Hospital, Riyadh, Saudi Arabia; Vitreoretinal Division, King Khaled Eye Specialist Hospital, Riyadh, Saudi Arabia; Department of Pediatrics, Prince Sultan Military Medical City, Riyadh, Saudi Arabia; Department of Anatomy and Cell Biology, College of Medicine, Alfaisal University, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Medical Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Medical Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Medical Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Pediatrics, King Fahad General Hospital, Jeddah, Saudi Arabia; Department of Pediatrics, Security Forces Hospital, Riyadh, Saudi Arabia; Department of Genetics, King Faisal Specialist Hospital and Research Center, Riyadh, Saudi Arabia; Department of Pediatrics, Prince Sultan Military Medical City, Riyadh, Saudi Arabia; Department of Anatomy and Cell Biology, College of Medicine, Alfaisal University, Riyadh, Saudi Arabia"
258364a48e2b41e9aee238ae5508be11,MIRAGE syndrome caused by a novel missense variant (p.Ala1479Ser) in the SAMD9 gene,"MIRAGE syndrome is a recently identified disorder characterized by myelodysplasia, infection, restriction of growth, adrenal hypoplasia, genital phenotypes, and enteropathy. It is caused by a gainoffunction variant in the SAMD9 gene, but there is limited knowledge regarding the genotypephenotype correlation. We herein report a Japanese patient with MIRAGE syndrome carrying a novel de novo heterozygous missense variant in the SAMD9 gene (c.4435 G  T; p.Ala1479Ser).",Shinsuke Onuma; Tamaki Wada; Ryosuke Araki; Kazuko Wada; Kanako TanaseNakao; Satoshi Narumi; Miho Fukui; Yasuko Shoji; Yuri Etani; Shinobu Ida; Masanobu Kawai,Adrenal gland diseases; Nextgeneration sequencing; Rare variants,"Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Neonatology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Neonatology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Molecular Endocrinology, National Research Institute for Child Health and Development, Tokyo, Japan; Department of Molecular Endocrinology, National Research Institute for Child Health and Development, Tokyo, Japan; Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Gastroenterology, Nutrition, and Endocrinology, Osaka Women's and Children's Hospital, Osaka, Japan; Department of Bone and Mineral Research, Research Institute, Osaka Women's and Children's Hospital, Osaka, Japan"
adce224610cf49c884c44e8d3b61f499,CRISPRCas12b enables efficient plant genome engineering,"Clustered regularly interspaced short palindromic repeats (CRISPR)Cas12b is a newly emerged genome engineering system. Here, we compared Cas12b from Alicyclobacillus acidoterrestris (Aac), Alicyclobacillus acidiphilus (Aa), Bacillus thermoamylovorans (Bth) and Bacillus hisashii (Bh) for genome engineering in rice, an important crop. We found AaCas12b was more efficient than AacCas12b and BthCas12b for targeted mutagenesis, which was further demonstrated in multiplexed genome editing. We also engineered the Cas12b systems for targeted transcriptional repression and activation. Our work establishes Cas12b as the third promising CRISPR system, after Cas9 and Cas12a, for plant genome engineering. The highly efficient and specific Cas12b is a new tool for genome editing with CRISPR in rice. This system can also be engineered for targeted transcriptional repression and activation.",Meiling Ming; Qiurong Ren; Changtian Pan; Yao He; Yingxiao Zhang; Shishi Liu; Zhaohui Zhong; Jiaheng Wang; Aimee A. Malzahn; Jun Wu; Xuelian Zheng; Yong Zhang; Yiping Qi,Genetic engineering; Plant biotechnology,"Department of Plant Science and Landscape Architecture, University of Maryland, College Park, USA; Centre of Pear Engineering Technology Research, State Key Laboratory of Crop Genetics and Germplasm Enhancement, Nanjing Agricultural University, Nanjing, China; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Plant Science and Landscape Architecture, University of Maryland, College Park, USA; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Plant Science and Landscape Architecture, University of Maryland, College Park, USA; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Plant Science and Landscape Architecture, University of Maryland, College Park, USA; Centre of Pear Engineering Technology Research, State Key Laboratory of Crop Genetics and Germplasm Enhancement, Nanjing Agricultural University, Nanjing, China; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Biotechnology, School of Life Science and Technology, Center for Informational Biology, University of Electronic Science and Technology of China, Chengdu, China; Department of Plant Science and Landscape Architecture, University of Maryland, College Park, USA; Institute for Bioscience and Biotechnology Research, University of Maryland, Rockville, USA"
b726b2a5970e464094fa07c8a4985b06,Nanofluidics coming of age,"This is a turning point for nanofluidics. Recent progress allows envisioning both fundamental discoveries for the transport of fluids at the ultimate scales, and disruptive technologies for the waterenergy nexus.",Lyderic Bocquet,"Fluid dynamics; Graphene; Nanofluidics; Nanopores; Statistical physics, thermodynamics and nonlinear dynamics","Laboratoire de Physique de l'Ecole normale superieure, ENS, Universite PSL, CNRS, Sorbonne Universite, Universite de Paris, Paris, France"
7d6f292ba4384cafb4cb3030a3fac433,From cavity to circuit quantum electrodynamics,"Circuit quantum electrodynamics focuses on the interaction of small superconducting circuits, tailored to behave as twolevel quantum systems, with a single mode of the electromagnetic field sustained by a superconducting resonator. It is thus concerned with the investigation of phenomena that arise from the coupling between the simplest nontrivial quantum system  a spin12 or qubit  and a harmonic oscillator. As such, circuit quantum electrodynamics belongs to the more general field of cavity quantum electrodynamics, which deals with natural or artificial spins in the optical, microwave or radiofrequency domains interacting with all kind of resonators. Here we survey the lineage of the concepts and experiments that led first to the development of cavity and then circuit quantum electrodynamics. We discuss similarities and differences between these two fields and compare their present achievements. This article puts in perspective the relationship between cavity and circuit quantum electrodynamics, two related approaches for studying the fundamental quantum interaction between light and matter.",S. Haroche; M. Brune; J. M. Raimond,Quantum information; Quantum simulation; Single photons and quantum effects,"Laboratoire Kastler Brossel, College de France, CNRS, ENSUniversite PSL, Sorbonne Universite, Paris, France; Laboratoire Kastler Brossel, College de France, CNRS, ENSUniversite PSL, Sorbonne Universite, Paris, France; Laboratoire Kastler Brossel, College de France, CNRS, ENSUniversite PSL, Sorbonne Universite, Paris, France"
53c64bd81dc243eb85e0e5cfc910eff5,Pangenomics in the human genome era,"Since the early days of the genome era, the scientific community has relied on a single 'reference' genome for each species, which is used as the basis for a wide range of genetic analyses, including studies of variation within and across species. As sequencing costs have dropped, thousands of new genomes have been sequenced, and scientists have come to realize that a single reference genome is inadequate for many purposes. By sampling a diverse set of individuals, one can begin to assemble a pangenome: a collection of all the DNA sequences that occur in a species. Here we review efforts to create pangenomes for a range of species, from bacteria to humans, and we further consider the computational methods that have been proposed in order to capture, interpret and compare pangenome data. As scientists continue to survey and catalogue the genomic variation across human populations and begin to assemble a human pangenome, these efforts will increase our power to connect variation to human diversity, disease and beyond. Although single reference genomes are valuable resources, they do not capture genetic diversity among individuals. Sherman and Salzberg discuss the concept of 'pangenomes', which are reference genomes that encompass the genetic variation within a given species. Focusing particularly on large eukaryotic pangenomes, they describe the latest progress, the varied methodological approaches and computational challenges, as well as applications in fields such as agriculture and human disease.",Rachel M. Sherman; Steven L. Salzberg,Genetic variation; Genome assembly algorithms; Genome informatics; Population genetics; Structural variation,"Department of Computer Science, Whiting School of Engineering, Johns Hopkins University, Baltimore, USA; Center for Computational Biology, Whiting School of Engineering, Johns Hopkins University, Baltimore, USA; Department of Computer Science, Whiting School of Engineering, Johns Hopkins University, Baltimore, USA; Center for Computational Biology, Whiting School of Engineering, Johns Hopkins University, Baltimore, USA; Department of Biomedical Engineering, Johns Hopkins School of Medicine, Baltimore, USA; Department of Biostatistics, Bloomberg School of Public Health, Johns Hopkins University, Baltimore, USA"
6bf9b5d9f1fb45838cd5d14a593aba75,Improving bee health through genomics,"Declines in bee populations across the world threaten food security and ecosystem function. It is currently not possible to routinely predict which specific stressors lead to declines in different populations or contexts, hindering efforts to improve bee health. Genomics has the potential to dramatically improve our ability to identify, monitor and predict the effects of stressors, as well as to mitigate their impacts through the use of markerassisted selection, RNA interference and potentially gene editing. Here we discuss the most compelling recent applications of genomics to investigate the mechanisms underpinning bee population declines and to improve the health of both wild and managed bee populations. Pollinators are critical for food security but bees, in particular, have experienced worrying population declines in recent years. This Review discusses how genomic technologies can be used to monitor and improve the health of managed and wild bee populations.",Christina M. Grozinger; Amro Zayed,Antigen processing and presentation; Conservation genomics; Functional genomics; Metagenomics; Population genetics; Transcriptomics,"Department of Entomology, Center for Pollinator Research, Huck Institutes of the Life Sciences, Pennsylvania State University, University Park, USA; Department of Biology, York University, Toronto, Canada"
5c5b358481794c779f84193ab60ba5e1,Virtual conferences get real,"On 13 January 2020, over 1,000 researchers from 37 countries joined the first online conference in physics, the Photonics Online Meetup. With a raised awareness of the vast worldwide travel undertaken by researchers to attend conferences, virtual events provide an attractive solution, and can be organized to incorporate opportunities for social interaction.",Giulia Pacchioni,Conferences and meetings; Education,Nature Reviews Materials
c75ba51ee4ac4319a681c266c3775720,Moving towards a systemsbased classification of innate immunemediated diseases,"Autoinflammation as a distinct disease category was first reported in 1999 as a group of monogenic disorders characterized by recurrent episodes of systemic and organspecific inflammation, known as periodic fever syndromes. Since this original description, the focus has shifted considerably to the inclusion of complex multifactorial conditions with an autoinflammatory basis. Furthermore, the boundaries of what are considered to be autoinflammatory disorders are constantly evolving and currently encompass elements of immunodeficiency and autoimmunity. Notable developments in the intervening 20 years include substantial progress in understanding how the different inflammasomes are activated, how infection is sensed by the innate immune system and how intracellular signalling systems are consequently activated and integrated with many different cellular functions in the autoinflammatory process. With these developments, the field of autoinflammation is moving from a genecentric view of innate immunemediated disease towards a systemsbased concept, which describes how various convergent pathways, including pyrin and the actin cytoskeleton, protein misfolding and cellular stress, NFB dysregulation and interferon activation, contribute to the autoinflammatory process. The development and adoption of a systemsbased concept of systemic autoinflammatory diseases is anticipated to have implications for the development of treatments that target specific components of the innate immune system. The concept of autoinflammation has evolved to include multifactorial conditions and disorders with autoimmune and immunodeficiency components. An appreciation of the contributions of various molecular mechanisms and systems could improve our understanding and treatment of the systemic autoinflammatory diseases. 
                
                  
                    
                  
                  
                    
                  
                  
                    
                  
                  
                    
                  
                  
                    
                  
                
              ",Sinisa Savic; Emily A. Caseley; Michael F. McDermott,Disease genetics; Immunological disorders; Immunopathogenesis; Rheumatology,"Leeds Institute of Rheumatic and Musculoskeletal Medicine, St James's University Hospital, Leeds, UK; National Institute for Health ResearchLeeds Biomedical Research Centre, Chapel Allerton Hospital, Leeds, UK; Department of Clinical Immunology and Allergy, St James's University Hospital, Leeds, UK; Leeds Institute of Rheumatic and Musculoskeletal Medicine, St James's University Hospital, Leeds, UK; Leeds Institute of Rheumatic and Musculoskeletal Medicine, St James's University Hospital, Leeds, UK"
